station,variable,doy,lo,med,hi,current
Pratt Farm,CummRain_in,46,29.081,46.024,78.802,45.453
Pratt Farm,CummRain_in,47,29.133,46.036,78.802,45.454
Pratt Farm,CummRain_in,48,29.187,46.352,78.802,45.454
Pratt Farm,CummRain_in,49,29.495,46.469,78.802,45.454
Pratt Farm,CummRain_in,50,29.495,46.472,78.802,45.454
Pratt Farm,CummRain_in,51,29.495,46.788,78.802,45.462
Pratt Farm,CummRain_in,52,29.51,46.807,78.983,45.471
Pratt Farm,CummRain_in,53,29.51,46.822,78.992,45.471
Pratt Farm,CummRain_in,54,29.543,47.052,78.993,45.471
Pratt Farm,CummRain_in,55,29.587,47.198,78.993,45.471
Pratt Farm,CummRain_in,56,30.137,47.2,79.003,45.471
Pratt Farm,CummRain_in,57,30.346,47.593,79.35,45.471
Pratt Farm,CummRain_in,58,30.573,47.899,79.35,45.471
Pratt Farm,CummRain_in,59,30.632,47.902,79.35,45.471
Pratt Farm,CummRain_in,60,30.632,47.916,79.475,45.471
Pratt Farm,CummRain_in,61,30.632,47.922,79.475,45.471
Pratt Farm,CummRain_in,62,30.632,48.05,79.475,45.471
Pratt Farm,CummRain_in,63,30.835,48.548,79.475,45.471
Pratt Farm,CummRain_in,64,31.208,48.707,79.475,45.471
Pratt Farm,CummRain_in,65,31.208,48.708,79.475,45.661
Pratt Farm,CummRain_in,66,31.214,48.755,79.475,46.596
Pratt Farm,CummRain_in,67,31.266,48.922,79.838,46.689
Pratt Farm,CummRain_in,68,31.58,49.061,79.868,46.743
Pratt Farm,CummRain_in,69,31.58,49.061,80.268,47.219
Pratt Farm,CummRain_in,70,31.58,49.145,80.332,48.587
Pratt Farm,CummRain_in,71,31.58,49.145,80.333,48.587
Pratt Farm,CummRain_in,72,31.596,49.576,80.333,48.587
Pratt Farm,CummRain_in,73,31.734,49.687,80.333,48.591
Pratt Farm,CummRain_in,74,31.734,49.886,80.333,48.849
Pratt Farm,CummRain_in,75,31.734,49.897,80.333,48.849
Pratt Farm,CummRain_in,76,31.734,50.04,80.333,48.849
Pratt Farm,CummRain_in,77,31.734,50.194,80.333,48.849
Pratt Farm,CummRain_in,78,31.734,50.244,80.333,48.849
Pratt Farm,CummRain_in,79,31.734,50.475,80.63,48.849
Pratt Farm,CummRain_in,80,31.734,50.947,80.718,48.849
Pratt Farm,CummRain_in,81,31.734,51.339,80.719,48.849
Pratt Farm,CummRain_in,82,31.734,51.408,80.719,48.849
Pratt Farm,CummRain_in,83,31.734,51.801,80.763,48.849
Pratt Farm,CummRain_in,84,31.735,51.944,81.296,48.849
Pratt Farm,CummRain_in,85,31.735,52.23,81.296,48.849
Pratt Farm,CummRain_in,86,31.795,52.557,81.636,48.868
Pratt Farm,CummRain_in,87,31.798,53.231,81.649,48.868
Pratt Farm,CummRain_in,88,31.833,54.382,81.649,48.868
Pratt Farm,CummRain_in,89,31.835,54.465,81.649,48.868
Pratt Farm,CummRain_in,90,31.836,54.628,81.649,48.868
Pratt Farm,CummRain_in,91,0,0.004,74.641,0.022
Pratt Farm,CummRain_in,92,0,0.029,2.24,0.104
Pratt Farm,CummRain_in,93,0,0.195,2.383,0.358
Pratt Farm,CummRain_in,94,0,0.323,4.567,1.619
Pratt Farm,CummRain_in,95,0,0.58,6.458,1.619
Pratt Farm,CummRain_in,96,0,0.79,6.518,1.62
Pratt Farm,CummRain_in,97,0,0.943,6.526,1.62
Pratt Farm,CummRain_in,98,0.017,0.943,6.526,1.62
Pratt Farm,CummRain_in,99,0.017,1.207,6.526,1.62
Pratt Farm,CummRain_in,100,0.017,1.506,6.526,1.62
Pratt Farm,CummRain_in,101,0.017,1.6,6.526,1.62
Pratt Farm,CummRain_in,102,0.28,2.132,6.526,1.673
Pratt Farm,CummRain_in,103,0.286,2.469,7.903,1.71
Pratt Farm,CummRain_in,104,0.286,2.593,7.935,1.71
Pratt Farm,CummRain_in,105,0.286,2.754,7.935,1.727
Pratt Farm,CummRain_in,106,0.286,2.849,7.935,1.843
Pratt Farm,CummRain_in,107,0.286,2.849,8.078,1.843
Pratt Farm,CummRain_in,108,0.287,3.328,9.861,2.156
Pratt Farm,CummRain_in,109,0.293,3.381,9.863,2.156
Pratt Farm,CummRain_in,110,0.524,3.519,9.863,2.159
Pratt Farm,CummRain_in,111,0.63,3.716,9.863,2.165
Pratt Farm,CummRain_in,112,0.63,3.82,9.863,2.252
Pratt Farm,CummRain_in,113,0.63,4.18,9.863,2.255
Pratt Farm,CummRain_in,114,0.63,4.287,10.34,3.062
Pratt Farm,CummRain_in,115,0.63,4.393,11.126,4.018
Pratt Farm,CummRain_in,116,0.631,4.393,11.126,4.346
Pratt Farm,CummRain_in,117,0.631,4.478,11.786,4.346
Pratt Farm,CummRain_in,118,0.631,4.558,14.213,4.456
Pratt Farm,CummRain_in,119,0.631,4.852,14.643,4.801
Pratt Farm,CummRain_in,120,0.631,4.862,14.643,4.87
Pratt Farm,CummRain_in,121,0.685,4.873,14.643,4.938
Pratt Farm,CummRain_in,122,1.202,5.163,15.029,4.938
Pratt Farm,CummRain_in,123,1.239,5.348,16.98,4.938
Pratt Farm,CummRain_in,124,1.324,5.626,17.747,4.938
Pratt Farm,CummRain_in,125,1.809,5.632,17.938,4.964
Pratt Farm,CummRain_in,126,2.355,5.639,17.938,5.166
Pratt Farm,CummRain_in,127,2.425,5.761,17.944,5.167
Pratt Farm,CummRain_in,128,2.425,5.992,18.162,5.295
Pratt Farm,CummRain_in,129,2.425,6.058,18.398,5.482
Pratt Farm,CummRain_in,130,2.48,6.389,18.512,5.52
Pratt Farm,CummRain_in,131,2.491,6.696,18.531,5.574
Pratt Farm,CummRain_in,132,2.53,6.75,18.548,5.574
Pratt Farm,CummRain_in,133,2.67,6.961,18.592,5.574
Pratt Farm,CummRain_in,134,2.67,7.3,19.027,5.574
Pratt Farm,CummRain_in,135,2.67,7.313,19.489,5.574
Pratt Farm,CummRain_in,136,2.67,7.559,19.538,5.574
Pratt Farm,CummRain_in,137,2.67,8.065,19.567,5.575
Pratt Farm,CummRain_in,138,2.67,8.072,19.66,5.575
Pratt Farm,CummRain_in,139,2.67,8.072,20.049,6.238
Pratt Farm,CummRain_in,140,2.67,8.072,20.435,6.256
Pratt Farm,CummRain_in,141,2.67,8.293,20.507,6.565
Pratt Farm,CummRain_in,142,2.67,8.43,20.554,7.042
Pratt Farm,CummRain_in,143,2.67,8.522,20.639,7.738
Pratt Farm,CummRain_in,144,2.672,8.594,21.479,7.739
Pratt Farm,CummRain_in,145,2.793,8.854,21.813,7.746
Pratt Farm,CummRain_in,146,3.151,8.941,21.818,7.748
Pratt Farm,CummRain_in,147,4.531,9.176,21.819,7.887
Pratt Farm,CummRain_in,148,4.553,9.311,21.827,8.704
Pratt Farm,CummRain_in,149,4.553,9.38,21.844,8.726
Pratt Farm,CummRain_in,150,4.553,9.479,21.94,8.74
Pratt Farm,CummRain_in,151,4.553,9.948,21.987,8.747
Pratt Farm,CummRain_in,152,4.553,10.007,21.991,8.762
Pratt Farm,CummRain_in,153,4.694,10.496,21.993,9.098
Pratt Farm,CummRain_in,154,5.006,10.497,21.993,9.125
Pratt Farm,CummRain_in,155,5.006,10.497,22.02,9.224
Pratt Farm,CummRain_in,156,5.026,10.499,22.091,9.226
Pratt Farm,CummRain_in,157,5.043,10.502,22.093,9.312
Pratt Farm,CummRain_in,158,5.044,10.502,22.093,9.72
Pratt Farm,CummRain_in,159,5.044,10.83,22.093,9.826
Pratt Farm,CummRain_in,160,5.044,11.711,22.181,9.83
Pratt Farm,CummRain_in,161,5.044,12.006,22.307,9.83
Pratt Farm,CummRain_in,162,5.044,12.006,22.427,9.83
Pratt Farm,CummRain_in,163,5.52,12.037,22.431,9.893
Pratt Farm,CummRain_in,164,5.52,12.467,22.431,9.989
Pratt Farm,CummRain_in,165,5.52,12.848,22.507,10.067
Pratt Farm,CummRain_in,166,5.52,13.106,22.996,10.457
Pratt Farm,CummRain_in,167,5.544,13.263,23.514,10.489
Pratt Farm,CummRain_in,168,5.545,13.494,23.547,10.501
Pratt Farm,CummRain_in,169,5.606,13.577,23.578,10.502
Pratt Farm,CummRain_in,170,5.627,13.812,23.582,10.936
Pratt Farm,CummRain_in,171,5.663,13.828,23.593,12
Pratt Farm,CummRain_in,172,5.677,13.863,23.645,12.198
Pratt Farm,CummRain_in,173,5.707,13.915,23.718,12.618
Pratt Farm,CummRain_in,174,5.707,13.94,23.837,13.548
Pratt Farm,CummRain_in,175,5.741,13.944,25.337,14.525
Pratt Farm,CummRain_in,176,5.839,13.975,25.348,14.67
Pratt Farm,CummRain_in,177,5.868,14.274,25.351,14.67
Pratt Farm,CummRain_in,178,5.897,14.307,25.352,14.67
Pratt Farm,CummRain_in,179,5.901,14.425,25.803,14.67
Pratt Farm,CummRain_in,180,5.902,14.695,26.158,14.67
Pratt Farm,CummRain_in,181,5.941,14.745,26.211,14.67
Pratt Farm,CummRain_in,182,5.946,14.746,26.3,14.72
Pratt Farm,CummRain_in,183,6.174,14.747,26.322,14.745
Pratt Farm,CummRain_in,184,6.408,14.749,26.326,15.05
Pratt Farm,CummRain_in,185,6.79,14.75,26.58,15.44
Pratt Farm,CummRain_in,186,7.126,14.978,26.689,15.536
Pratt Farm,CummRain_in,187,7.169,15.358,26.707,15.68
Pratt Farm,CummRain_in,188,7.198,15.37,27.256,15.773
Pratt Farm,CummRain_in,189,7.465,15.37,27.457,15.943
Pratt Farm,CummRain_in,190,7.733,15.379,27.501,16.02
Pratt Farm,CummRain_in,191,7.734,15.513,27.517,16.041
Pratt Farm,CummRain_in,192,7.795,15.71,27.583,16.171
Pratt Farm,CummRain_in,193,8.24,15.712,27.587,16.463
Pratt Farm,CummRain_in,194,8.716,15.77,27.717,16.787
Pratt Farm,CummRain_in,195,8.716,15.876,28.619,16.795
Pratt Farm,CummRain_in,196,8.777,15.978,28.939,16.992
Pratt Farm,CummRain_in,197,8.778,16.024,29.991,17.009
Pratt Farm,CummRain_in,198,8.778,16.035,30.114,17.021
Pratt Farm,CummRain_in,199,8.778,16.154,30.114,17.021
Pratt Farm,CummRain_in,200,8.809,16.302,30.114,17.072
Pratt Farm,CummRain_in,201,8.809,16.402,30.114,17.138
Pratt Farm,CummRain_in,202,8.871,16.686,30.115,17.164
Pratt Farm,CummRain_in,203,8.877,16.988,30.978,17.232
Pratt Farm,CummRain_in,204,8.877,17.269,31.015,17.25
Pratt Farm,CummRain_in,205,8.877,17.35,31.015,17.493
Pratt Farm,CummRain_in,206,8.88,17.356,31.015,17.648
Pratt Farm,CummRain_in,207,9.05,17.356,31.015,17.648
Pratt Farm,CummRain_in,208,9.817,17.365,31.015,17.648
Pratt Farm,CummRain_in,209,9.893,17.524,31.015,17.649
Pratt Farm,CummRain_in,210,9.905,17.666,31.116,17.678
Pratt Farm,CummRain_in,211,9.905,17.711,31.141,17.898
Pratt Farm,CummRain_in,212,9.905,17.819,31.143,18.037
Pratt Farm,CummRain_in,213,9.905,17.907,31.144,18.052
Pratt Farm,CummRain_in,214,9.919,17.907,31.163,NA
Pratt Farm,CummRain_in,215,9.933,17.907,31.169,NA
Pratt Farm,CummRain_in,216,9.989,17.909,31.169,NA
Pratt Farm,CummRain_in,217,10.104,18.311,31.171,NA
Pratt Farm,CummRain_in,218,10.125,18.876,31.404,NA
Pratt Farm,CummRain_in,219,10.186,18.876,31.47,NA
Pratt Farm,CummRain_in,220,10.19,19.083,31.483,NA
Pratt Farm,CummRain_in,221,10.19,19.155,31.52,NA
Pratt Farm,CummRain_in,222,10.205,19.172,31.596,NA
Pratt Farm,CummRain_in,223,10.373,19.427,31.596,NA
Pratt Farm,CummRain_in,224,10.646,19.651,31.596,NA
Pratt Farm,CummRain_in,225,10.7,19.668,31.598,NA
Pratt Farm,CummRain_in,226,10.811,19.847,31.601,NA
Pratt Farm,CummRain_in,227,10.816,19.952,31.607,NA
Pratt Farm,CummRain_in,228,10.818,19.953,31.636,NA
Pratt Farm,CummRain_in,229,10.862,19.953,31.64,NA
Pratt Farm,CummRain_in,230,11.018,19.953,31.644,NA
Pratt Farm,CummRain_in,231,11.254,19.96,31.645,NA
Pratt Farm,CummRain_in,232,11.474,19.965,31.645,NA
Pratt Farm,CummRain_in,233,11.905,19.972,31.646,NA
Pratt Farm,CummRain_in,234,12.496,20.809,31.787,NA
Pratt Farm,CummRain_in,235,12.623,20.909,31.851,NA
Pratt Farm,CummRain_in,236,12.835,20.917,31.911,NA
Pratt Farm,CummRain_in,237,12.931,20.918,32.005,NA
Pratt Farm,CummRain_in,238,12.931,20.918,32.082,NA
Pratt Farm,CummRain_in,239,12.931,20.92,32.77,NA
Pratt Farm,CummRain_in,240,12.936,20.92,35.785,NA
Pratt Farm,CummRain_in,241,12.962,20.92,36.169,NA
Pratt Farm,CummRain_in,242,12.963,20.92,36.483,NA
Pratt Farm,CummRain_in,243,12.963,21.83,37.371,NA
Pratt Farm,CummRain_in,244,12.967,21.83,38.022,NA
Pratt Farm,CummRain_in,245,13.112,22.021,38.239,NA
Pratt Farm,CummRain_in,246,13.225,22.256,39.473,NA
Pratt Farm,CummRain_in,247,13.226,22.486,39.657,NA
Pratt Farm,CummRain_in,248,13.226,22.492,39.673,NA
Pratt Farm,CummRain_in,249,13.269,22.503,39.676,NA
Pratt Farm,CummRain_in,250,13.291,22.586,39.676,NA
Pratt Farm,CummRain_in,251,13.404,23.23,39.676,NA
Pratt Farm,CummRain_in,252,13.429,23.315,39.676,NA
Pratt Farm,CummRain_in,253,13.514,23.36,39.681,NA
Pratt Farm,CummRain_in,254,13.592,23.384,40.102,NA
Pratt Farm,CummRain_in,255,13.609,23.625,40.132,NA
Pratt Farm,CummRain_in,256,13.611,23.785,40.174,NA
Pratt Farm,CummRain_in,257,13.622,23.807,40.262,NA
Pratt Farm,CummRain_in,258,13.829,23.807,40.275,NA
Pratt Farm,CummRain_in,259,13.939,23.81,40.276,NA
Pratt Farm,CummRain_in,260,14.424,23.81,40.277,NA
Pratt Farm,CummRain_in,261,14.426,23.81,40.303,NA
Pratt Farm,CummRain_in,262,14.454,23.81,40.303,NA
Pratt Farm,CummRain_in,263,14.557,23.839,40.303,NA
Pratt Farm,CummRain_in,264,14.561,24.32,40.305,NA
Pratt Farm,CummRain_in,265,14.561,24.484,40.667,NA
Pratt Farm,CummRain_in,266,14.563,24.594,43.785,NA
Pratt Farm,CummRain_in,267,14.569,24.594,43.931,NA
Pratt Farm,CummRain_in,268,14.589,24.594,43.943,NA
Pratt Farm,CummRain_in,269,14.592,24.596,43.943,NA
Pratt Farm,CummRain_in,270,14.592,24.596,43.961,NA
Pratt Farm,CummRain_in,271,14.592,24.596,44.064,NA
Pratt Farm,CummRain_in,272,14.592,24.596,44.173,NA
Pratt Farm,CummRain_in,273,14.963,24.596,44.176,NA
Pratt Farm,CummRain_in,274,15.803,24.596,44.176,NA
Pratt Farm,CummRain_in,275,15.803,24.661,44.176,NA
Pratt Farm,CummRain_in,276,15.803,24.661,44.18,NA
Pratt Farm,CummRain_in,277,15.804,24.669,45.419,NA
Pratt Farm,CummRain_in,278,15.804,24.861,45.441,NA
Pratt Farm,CummRain_in,279,15.804,24.9,45.946,NA
Pratt Farm,CummRain_in,280,15.804,25.252,46.188,NA
Pratt Farm,CummRain_in,281,15.804,25.37,46.342,NA
Pratt Farm,CummRain_in,282,15.804,25.37,47.163,NA
Pratt Farm,CummRain_in,283,15.804,25.37,47.174,NA
Pratt Farm,CummRain_in,284,15.804,25.37,47.575,NA
Pratt Farm,CummRain_in,285,15.804,25.371,48.572,NA
Pratt Farm,CummRain_in,286,15.804,25.742,52.404,NA
Pratt Farm,CummRain_in,287,15.804,25.742,52.615,NA
Pratt Farm,CummRain_in,288,15.804,25.744,53.461,NA
Pratt Farm,CummRain_in,289,15.806,25.744,53.473,NA
Pratt Farm,CummRain_in,290,15.838,26.158,53.474,NA
Pratt Farm,CummRain_in,291,16.157,27.153,53.474,NA
Pratt Farm,CummRain_in,292,16.433,27.199,53.474,NA
Pratt Farm,CummRain_in,293,16.437,27.231,53.474,NA
Pratt Farm,CummRain_in,294,16.437,27.252,53.657,NA
Pratt Farm,CummRain_in,295,16.437,27.252,56.131,NA
Pratt Farm,CummRain_in,296,16.47,27.252,56.135,NA
Pratt Farm,CummRain_in,297,17.128,27.252,56.135,NA
Pratt Farm,CummRain_in,298,17.459,27.252,56.148,NA
Pratt Farm,CummRain_in,299,18.083,27.253,57.025,NA
Pratt Farm,CummRain_in,300,18.083,27.253,57.823,NA
Pratt Farm,CummRain_in,301,18.083,27.253,57.894,NA
Pratt Farm,CummRain_in,302,18.083,27.253,60.163,NA
Pratt Farm,CummRain_in,303,18.083,27.865,61.984,NA
Pratt Farm,CummRain_in,304,18.083,27.97,61.984,NA
Pratt Farm,CummRain_in,305,18.083,28.109,61.985,NA
Pratt Farm,CummRain_in,306,18.083,28.109,61.985,NA
Pratt Farm,CummRain_in,307,18.083,28.123,61.985,NA
Pratt Farm,CummRain_in,308,18.083,28.572,61.985,NA
Pratt Farm,CummRain_in,309,18.083,28.756,61.985,NA
Pratt Farm,CummRain_in,310,18.083,28.785,61.985,NA
Pratt Farm,CummRain_in,311,18.146,29.228,61.985,NA
Pratt Farm,CummRain_in,312,18.493,30.002,61.985,NA
Pratt Farm,CummRain_in,313,20.23,30.099,61.986,NA
Pratt Farm,CummRain_in,314,20.231,30.099,61.986,NA
Pratt Farm,CummRain_in,315,20.231,30.189,61.986,NA
Pratt Farm,CummRain_in,316,20.251,30.294,61.986,NA
Pratt Farm,CummRain_in,317,20.808,30.519,61.986,NA
Pratt Farm,CummRain_in,318,20.929,30.541,61.986,NA
Pratt Farm,CummRain_in,319,21.161,30.541,62.063,NA
Pratt Farm,CummRain_in,320,21.161,30.541,62.606,NA
Pratt Farm,CummRain_in,321,21.161,30.691,62.606,NA
Pratt Farm,CummRain_in,322,21.161,30.828,62.606,NA
Pratt Farm,CummRain_in,323,21.162,30.978,62.607,NA
Pratt Farm,CummRain_in,324,21.186,30.98,62.623,NA
Pratt Farm,CummRain_in,325,21.191,30.98,62.648,NA
Pratt Farm,CummRain_in,326,21.191,31.236,62.649,NA
Pratt Farm,CummRain_in,327,21.191,31.307,62.653,NA
Pratt Farm,CummRain_in,328,21.191,32.072,62.664,NA
Pratt Farm,CummRain_in,329,21.191,32.152,62.664,NA
Pratt Farm,CummRain_in,330,21.37,32.285,62.664,NA
Pratt Farm,CummRain_in,331,22.079,32.529,62.664,NA
Pratt Farm,CummRain_in,332,22.109,32.571,62.664,NA
Pratt Farm,CummRain_in,333,22.109,32.616,63.263,NA
Pratt Farm,CummRain_in,334,22.109,32.749,63.995,NA
Pratt Farm,CummRain_in,335,22.111,33.086,63.998,NA
Pratt Farm,CummRain_in,336,22.111,33.121,64.702,NA
Pratt Farm,CummRain_in,337,22.177,33.121,64.702,NA
Pratt Farm,CummRain_in,338,22.2,33.287,64.702,NA
Pratt Farm,CummRain_in,339,22.2,33.314,64.702,NA
Pratt Farm,CummRain_in,340,22.2,33.532,64.788,NA
Pratt Farm,CummRain_in,341,22.27,34.028,64.867,NA
Pratt Farm,CummRain_in,342,22.369,34.035,65.48,NA
Pratt Farm,CummRain_in,343,22.369,34.037,65.48,NA
Pratt Farm,CummRain_in,344,22.369,34.334,65.48,NA
Pratt Farm,CummRain_in,345,22.369,34.837,65.48,NA
Pratt Farm,CummRain_in,346,22.369,35.062,65.772,NA
Pratt Farm,CummRain_in,347,22.399,35.065,65.773,NA
Pratt Farm,CummRain_in,348,22.618,35.065,65.78,NA
Pratt Farm,CummRain_in,349,22.618,35.816,65.781,NA
Pratt Farm,CummRain_in,350,22.619,35.946,65.781,NA
Pratt Farm,CummRain_in,351,22.62,35.946,65.781,NA
Pratt Farm,CummRain_in,352,22.62,35.947,65.781,NA
Pratt Farm,CummRain_in,353,22.62,36.091,65.781,NA
Pratt Farm,CummRain_in,354,22.634,36.865,65.781,NA
Pratt Farm,CummRain_in,355,22.635,37.113,65.781,NA
Pratt Farm,CummRain_in,356,22.635,37.141,66.022,NA
Pratt Farm,CummRain_in,357,22.639,37.203,68.047,NA
Pratt Farm,CummRain_in,358,22.75,37.369,71.03,NA
Pratt Farm,CummRain_in,359,22.751,37.369,71.031,NA
Pratt Farm,CummRain_in,360,22.751,37.686,71.031,NA
Pratt Farm,CummRain_in,361,22.751,37.687,71.031,NA
Pratt Farm,CummRain_in,362,22.751,37.879,71.031,NA
Pratt Farm,CummRain_in,363,22.751,38.319,71.09,NA
Pratt Farm,CummRain_in,364,22.751,38.319,71.173,NA
Pratt Farm,CummRain_in,365,22.751,38.319,71.395,NA
Pratt Farm,CummRain_in,366,30.834,41.34,57.889,NA
Pratt Farm,rel_sw_12in,1,0.279,0.284,0.386,0.28
Pratt Farm,rel_sw_12in,2,0.273,0.284,0.471,0.275
Pratt Farm,rel_sw_12in,3,0.269,0.288,0.46,0.272
Pratt Farm,rel_sw_12in,4,0.263,0.288,0.427,0.269
Pratt Farm,rel_sw_12in,5,0.255,0.302,0.395,0.262
Pratt Farm,rel_sw_12in,6,0.249,0.311,0.479,0.255
Pratt Farm,rel_sw_12in,7,0.242,0.306,0.516,0.247
Pratt Farm,rel_sw_12in,8,0.239,0.311,0.482,0.246
Pratt Farm,rel_sw_12in,9,0.239,0.316,0.442,0.316
Pratt Farm,rel_sw_12in,10,0.235,0.317,0.501,0.314
Pratt Farm,rel_sw_12in,11,0.233,0.316,0.538,0.301
Pratt Farm,rel_sw_12in,12,0.232,0.311,0.491,0.291
Pratt Farm,rel_sw_12in,13,0.229,0.302,0.486,0.28
Pratt Farm,rel_sw_12in,14,0.227,0.294,0.531,0.271
Pratt Farm,rel_sw_12in,15,0.225,0.289,0.592,0.264
Pratt Farm,rel_sw_12in,16,0.225,0.31,0.537,0.258
Pratt Farm,rel_sw_12in,17,0.223,0.324,0.483,0.253
Pratt Farm,rel_sw_12in,18,0.22,0.323,0.536,0.249
Pratt Farm,rel_sw_12in,19,0.218,0.309,0.522,0.246
Pratt Farm,rel_sw_12in,20,0.216,0.306,0.512,0.243
Pratt Farm,rel_sw_12in,21,0.214,0.31,0.458,0.333
Pratt Farm,rel_sw_12in,22,0.212,0.312,0.446,0.32
Pratt Farm,rel_sw_12in,23,0.211,0.325,0.537,0.33
Pratt Farm,rel_sw_12in,24,0.209,0.313,0.564,0.4
Pratt Farm,rel_sw_12in,25,0.207,0.313,0.553,0.428
Pratt Farm,rel_sw_12in,26,0.205,0.301,0.575,0.402
Pratt Farm,rel_sw_12in,27,0.204,0.304,0.535,0.375
Pratt Farm,rel_sw_12in,28,0.204,0.3,0.471,0.347
Pratt Farm,rel_sw_12in,29,0.211,0.31,0.512,0.323
Pratt Farm,rel_sw_12in,30,0.207,0.305,0.548,0.303
Pratt Farm,rel_sw_12in,31,0.204,0.298,0.515,0.291
Pratt Farm,rel_sw_12in,32,0.202,0.295,0.513,0.278
Pratt Farm,rel_sw_12in,33,0.2,0.292,0.545,0.265
Pratt Farm,rel_sw_12in,34,0.206,0.3,0.548,0.283
Pratt Farm,rel_sw_12in,35,0.199,0.306,0.492,0.275
Pratt Farm,rel_sw_12in,36,0.239,0.303,0.439,0.265
Pratt Farm,rel_sw_12in,37,0.237,0.315,0.432,0.259
Pratt Farm,rel_sw_12in,38,0.234,0.303,0.442,0.255
Pratt Farm,rel_sw_12in,39,0.232,0.286,0.446,0.251
Pratt Farm,rel_sw_12in,40,0.23,0.29,0.417,0.248
Pratt Farm,rel_sw_12in,41,0.228,0.306,0.534,0.245
Pratt Farm,rel_sw_12in,42,0.226,0.308,0.577,0.244
Pratt Farm,rel_sw_12in,43,0.225,0.326,0.617,0.242
Pratt Farm,rel_sw_12in,44,0.223,0.322,0.548,0.239
Pratt Farm,rel_sw_12in,45,0.226,0.324,0.493,0.358
Pratt Farm,rel_sw_12in,46,0.224,0.322,0.523,0.398
Pratt Farm,rel_sw_12in,47,0.228,0.308,0.614,0.374
Pratt Farm,rel_sw_12in,48,0.23,0.3,0.545,0.348
Pratt Farm,rel_sw_12in,49,0.231,0.295,0.48,0.324
Pratt Farm,rel_sw_12in,50,0.243,0.298,0.464,0.301
Pratt Farm,rel_sw_12in,51,0.24,0.3,0.489,0.287
Pratt Farm,rel_sw_12in,52,0.237,0.322,0.491,0.277
Pratt Farm,rel_sw_12in,53,0.235,0.32,0.53,0.269
Pratt Farm,rel_sw_12in,54,0.232,0.308,0.532,0.262
Pratt Farm,rel_sw_12in,55,0.237,0.313,0.585,0.258
Pratt Farm,rel_sw_12in,56,0.234,0.322,0.523,0.254
Pratt Farm,rel_sw_12in,57,0.232,0.322,0.498,0.25
Pratt Farm,rel_sw_12in,58,0.23,0.318,0.513,0.248
Pratt Farm,rel_sw_12in,59,0.228,0.301,0.557,0.245
Pratt Farm,rel_sw_12in,60,0.226,0.306,0.604,0.243
Pratt Farm,rel_sw_12in,61,0.224,0.303,0.536,0.24
Pratt Farm,rel_sw_12in,62,0.222,0.298,0.515,0.238
Pratt Farm,rel_sw_12in,63,0.22,0.31,0.458,0.236
Pratt Farm,rel_sw_12in,64,0.218,0.311,0.463,0.234
Pratt Farm,rel_sw_12in,65,0.216,0.298,0.443,0.247
Pratt Farm,rel_sw_12in,66,0.215,0.297,0.467,0.352
Pratt Farm,rel_sw_12in,67,0.213,0.295,0.59,0.348
Pratt Farm,rel_sw_12in,68,0.211,0.304,0.538,0.337
Pratt Farm,rel_sw_12in,69,0.221,0.301,0.563,0.374
Pratt Farm,rel_sw_12in,70,0.245,0.307,0.649,0.463
Pratt Farm,rel_sw_12in,71,0.242,0.302,0.628,0.419
Pratt Farm,rel_sw_12in,72,0.244,0.288,0.579,0.375
Pratt Farm,rel_sw_12in,73,0.246,0.299,0.518,0.344
Pratt Farm,rel_sw_12in,74,0.245,0.313,0.45,0.349
Pratt Farm,rel_sw_12in,75,0.243,0.32,0.458,0.32
Pratt Farm,rel_sw_12in,76,0.24,0.313,0.442,0.298
Pratt Farm,rel_sw_12in,77,0.241,0.316,0.487,0.284
Pratt Farm,rel_sw_12in,78,0.238,0.306,0.529,0.273
Pratt Farm,rel_sw_12in,79,0.243,0.298,0.583,0.265
Pratt Farm,rel_sw_12in,80,0.241,0.293,0.524,0.259
Pratt Farm,rel_sw_12in,81,0.238,0.289,0.53,0.254
Pratt Farm,rel_sw_12in,82,0.236,0.29,0.491,0.251
Pratt Farm,rel_sw_12in,83,0.234,0.295,0.434,0.247
Pratt Farm,rel_sw_12in,84,0.231,0.305,0.443,0.244
Pratt Farm,rel_sw_12in,85,0.229,0.303,0.413,0.242
Pratt Farm,rel_sw_12in,86,0.234,0.292,0.453,0.239
Pratt Farm,rel_sw_12in,87,0.228,0.301,0.448,0.237
Pratt Farm,rel_sw_12in,88,0.227,0.296,0.544,0.235
Pratt Farm,rel_sw_12in,89,0.225,0.308,0.502,0.233
Pratt Farm,rel_sw_12in,90,0.223,0.31,0.455,0.231
Pratt Farm,rel_sw_12in,91,0.221,0.297,0.419,0.229
Pratt Farm,rel_sw_12in,92,0.22,0.298,0.445,0.23
Pratt Farm,rel_sw_12in,93,0.218,0.298,0.431,0.249
Pratt Farm,rel_sw_12in,94,0.244,0.31,0.495,0.384
Pratt Farm,rel_sw_12in,95,0.242,0.306,0.61,0.355
Pratt Farm,rel_sw_12in,96,0.24,0.31,0.557,0.329
Pratt Farm,rel_sw_12in,97,0.249,0.315,0.549,0.311
Pratt Farm,rel_sw_12in,98,0.245,0.299,0.504,0.297
Pratt Farm,rel_sw_12in,99,0.242,0.293,0.443,0.286
Pratt Farm,rel_sw_12in,100,0.24,0.299,0.503,0.278
Pratt Farm,rel_sw_12in,101,0.239,0.303,0.579,0.271
